cik,company,start_quarter,end_quarter,end_quarter_idx,start_quarter_idx,split,is_positive_firm,event_date,quarters_to_event,n_observed_quarters,pct_cells_present,y1,y2,y3,y4
1498301,"Mahwah Bergen Retail Group, Inc.",2014Q4,2016Q3,8066,8059,train,1,2020-07-23,15.0,8,86.20689655172413,0,0,0,0
1498301,"Mahwah Bergen Retail Group, Inc.",2015Q1,2016Q4,8067,8060,train,1,2020-07-23,14.0,8,86.20689655172413,0,0,0,0
1498301,"Mahwah Bergen Retail Group, Inc.",2015Q2,2017Q1,8068,8061,train,1,2020-07-23,13.0,8,86.20689655172413,0,0,0,0
1498301,"Mahwah Bergen Retail Group, Inc.",2015Q3,2017Q2,8069,8062,train,1,2020-07-23,12.0,8,86.20689655172413,0,0,0,0
1498301,"Mahwah Bergen Retail Group, Inc.",2015Q4,2017Q3,8070,8063,train,1,2020-07-23,11.0,8,86.20689655172413,0,0,0,0
1498301,"Mahwah Bergen Retail Group, Inc.",2016Q1,2017Q4,8071,8064,train,1,2020-07-23,10.0,8,86.20689655172413,0,0,0,0
1498301,"Mahwah Bergen Retail Group, Inc.",2016Q2,2018Q1,8072,8065,train,1,2020-07-23,9.0,8,86.20689655172413,0,0,0,0
1498301,"Mahwah Bergen Retail Group, Inc.",2016Q3,2018Q2,8073,8066,train,1,2020-07-23,8.0,8,86.20689655172413,0,0,0,0
1498301,"Mahwah Bergen Retail Group, Inc.",2016Q4,2018Q3,8074,8067,train,1,2020-07-23,7.0,8,86.20689655172413,0,0,0,0
1498301,"Mahwah Bergen Retail Group, Inc.",2017Q1,2018Q4,8075,8068,train,1,2020-07-23,6.0,8,86.20689655172413,0,0,0,0
1498301,"Mahwah Bergen Retail Group, Inc.",2017Q2,2019Q1,8076,8069,train,1,2020-07-23,5.0,8,84.91379310344827,0,0,0,0
1498301,"Mahwah Bergen Retail Group, Inc.",2017Q3,2019Q2,8077,8070,train,1,2020-07-23,4.0,8,84.91379310344827,0,0,0,1
1498301,"Mahwah Bergen Retail Group, Inc.",2017Q4,2019Q3,8078,8071,train,1,2020-07-23,3.0,8,84.91379310344827,0,0,1,1
1498301,"Mahwah Bergen Retail Group, Inc.",2018Q1,2019Q4,8079,8072,train,1,2020-07-23,2.0,8,84.91379310344827,0,1,1,1
1498301,"Mahwah Bergen Retail Group, Inc.",2018Q2,2020Q1,8080,8073,val,1,2020-07-23,1.0,8,84.91379310344827,1,1,1,1
1498710,"Spirit Aviation Holdings, Inc.",2011Q2,2013Q1,8052,8045,train,1,2024-11-18,47.0,8,77.15517241379311,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2011Q3,2013Q2,8053,8046,train,1,2024-11-18,46.0,8,79.74137931034483,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2011Q4,2013Q3,8054,8047,train,1,2024-11-18,45.0,8,81.46551724137932,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2012Q1,2013Q4,8055,8048,train,1,2024-11-18,44.0,8,81.46551724137932,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2012Q2,2014Q1,8056,8049,train,1,2024-11-18,43.0,8,81.46551724137932,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2012Q3,2014Q2,8057,8050,train,1,2024-11-18,42.0,8,81.46551724137932,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2012Q4,2014Q3,8058,8051,train,1,2024-11-18,41.0,8,80.17241379310344,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2013Q1,2014Q4,8059,8052,train,1,2024-11-18,40.0,8,80.17241379310344,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2013Q2,2015Q1,8060,8053,train,1,2024-11-18,39.0,8,80.17241379310344,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2013Q3,2015Q2,8061,8054,train,1,2024-11-18,38.0,8,80.17241379310344,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2013Q4,2015Q3,8062,8055,train,1,2024-11-18,37.0,8,81.46551724137932,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2014Q1,2015Q4,8063,8056,train,1,2024-11-18,36.0,8,81.46551724137932,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2014Q2,2016Q1,8064,8057,train,1,2024-11-18,35.0,8,81.46551724137932,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2014Q3,2016Q2,8065,8058,train,1,2024-11-18,34.0,8,81.46551724137932,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2014Q4,2016Q3,8066,8059,train,1,2024-11-18,33.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2015Q1,2016Q4,8067,8060,train,1,2024-11-18,32.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2015Q2,2017Q1,8068,8061,train,1,2024-11-18,31.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2015Q3,2017Q2,8069,8062,train,1,2024-11-18,30.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2015Q4,2017Q3,8070,8063,train,1,2024-11-18,29.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2016Q1,2017Q4,8071,8064,train,1,2024-11-18,28.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2016Q2,2018Q1,8072,8065,train,1,2024-11-18,27.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2016Q3,2018Q2,8073,8066,train,1,2024-11-18,26.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2016Q4,2018Q3,8074,8067,train,1,2024-11-18,25.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2017Q1,2018Q4,8075,8068,train,1,2024-11-18,24.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2017Q2,2019Q1,8076,8069,train,1,2024-11-18,23.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2017Q3,2019Q2,8077,8070,train,1,2024-11-18,22.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2017Q4,2019Q3,8078,8071,train,1,2024-11-18,21.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2018Q1,2019Q4,8079,8072,train,1,2024-11-18,20.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2018Q2,2020Q1,8080,8073,val,1,2024-11-18,19.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2018Q3,2020Q2,8081,8074,val,1,2024-11-18,18.0,8,82.75862068965517,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2018Q4,2020Q3,8082,8075,val,1,2024-11-18,17.0,8,82.32758620689656,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2019Q1,2020Q4,8083,8076,val,1,2024-11-18,16.0,8,81.89655172413794,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2019Q2,2021Q1,8084,8077,val,1,2024-11-18,15.0,8,81.46551724137932,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2019Q3,2021Q2,8085,8078,val,1,2024-11-18,14.0,8,81.03448275862068,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2019Q4,2021Q3,8086,8079,val,1,2024-11-18,13.0,8,80.60344827586206,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2020Q1,2021Q4,8087,8080,val,1,2024-11-18,12.0,8,80.17241379310344,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2020Q2,2022Q1,8088,8081,test,1,2024-11-18,11.0,8,79.74137931034483,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2020Q3,2022Q2,8089,8082,test,1,2024-11-18,10.0,8,79.3103448275862,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2020Q4,2022Q3,8090,8083,test,1,2024-11-18,9.0,8,79.3103448275862,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2021Q1,2022Q4,8091,8084,test,1,2024-11-18,8.0,8,79.3103448275862,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2021Q2,2023Q1,8092,8085,test,1,2024-11-18,7.0,8,79.3103448275862,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2021Q3,2023Q2,8093,8086,test,1,2024-11-18,6.0,8,79.3103448275862,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2021Q4,2023Q3,8094,8087,test,1,2024-11-18,5.0,8,79.3103448275862,0,0,0,0
1498710,"Spirit Aviation Holdings, Inc.",2022Q1,2023Q4,8095,8088,test,1,2024-11-18,4.0,8,79.3103448275862,0,0,0,1
1498710,"Spirit Aviation Holdings, Inc.",2022Q2,2024Q1,8096,8089,test,1,2024-11-18,3.0,8,79.3103448275862,0,0,1,1
1498710,"Spirit Aviation Holdings, Inc.",2022Q3,2024Q2,8097,8090,test,1,2024-11-18,2.0,8,79.3103448275862,0,1,1,1
1498710,"Spirit Aviation Holdings, Inc.",2022Q4,2024Q3,8098,8091,test,1,2024-11-18,1.0,8,79.3103448275862,1,1,1,1
1499200,"Sabine Pass Liquefaction, LLC",2016Q1,2017Q4,8071,8064,train,0,,,8,75.86206896551724,0,0,0,0
1499200,"Sabine Pass Liquefaction, LLC",2016Q2,2018Q1,8072,8065,train,0,,,8,77.58620689655173,0,0,0,0
1499200,"Sabine Pass Liquefaction, LLC",2016Q3,2018Q2,8073,8066,train,0,,,8,78.01724137931035,0,0,0,0
1499200,"Sabine Pass Liquefaction, LLC",2016Q4,2018Q3,8074,8067,train,0,,,8,78.44827586206897,0,0,0,0
1499200,"Sabine Pass Liquefaction, LLC",2017Q1,2018Q4,8075,8068,train,0,,,8,78.87931034482759,0,0,0,0
1499200,"Sabine Pass Liquefaction, LLC",2017Q2,2019Q1,8076,8069,train,0,,,8,79.3103448275862,0,0,0,0
1499200,"Sabine Pass Liquefaction, LLC",2017Q3,2019Q2,8077,8070,train,0,,,8,79.3103448275862,0,0,0,0
1499200,"Sabine Pass Liquefaction, LLC",2017Q4,2019Q3,8078,8071,train,0,,,8,79.3103448275862,0,0,0,0
1499200,"Sabine Pass Liquefaction, LLC",2018Q1,2019Q4,8079,8072,train,0,,,8,79.3103448275862,0,0,0,0
1499200,"Sabine Pass Liquefaction, LLC",2018Q2,2020Q1,8080,8073,val,0,,,8,78.01724137931035,0,0,0,0
1499200,"Sabine Pass Liquefaction, LLC",2018Q3,2020Q2,8081,8074,val,0,,,8,76.72413793103449,0,0,0,0
1499200,"Sabine Pass Liquefaction, LLC",2018Q4,2020Q3,8082,8075,val,0,,,8,75.43103448275862,0,0,0,0
1499501,"Native American Energy Group, Inc.",2011Q3,2013Q2,8053,8046,train,0,,,8,75.0,0,0,0,0
1499501,"Native American Energy Group, Inc.",2011Q4,2013Q3,8054,8047,train,0,,,8,77.15517241379311,0,0,0,0
1500123,Item 9 Labs Corp.,2011Q2,2013Q1,8052,8045,train,1,2023-07-20,42.0,7,81.89655172413794,0,0,0,0
1500123,Item 9 Labs Corp.,2011Q3,2013Q2,8053,8046,train,1,2023-07-20,41.0,8,86.20689655172413,0,0,0,0
1500123,Item 9 Labs Corp.,2011Q4,2013Q3,8054,8047,train,1,2023-07-20,40.0,8,91.37931034482759,0,0,0,0
1500123,Item 9 Labs Corp.,2012Q1,2013Q4,8055,8048,train,1,2023-07-20,39.0,8,91.8103448275862,0,0,0,0
1500123,Item 9 Labs Corp.,2012Q2,2014Q1,8056,8049,train,1,2023-07-20,38.0,8,90.51724137931035,0,0,0,0
1500123,Item 9 Labs Corp.,2012Q3,2014Q2,8057,8050,train,1,2023-07-20,37.0,8,88.36206896551724,0,0,0,0
1500123,Item 9 Labs Corp.,2012Q4,2014Q3,8058,8051,train,1,2023-07-20,36.0,8,86.63793103448276,0,0,0,0
1500123,Item 9 Labs Corp.,2013Q1,2014Q4,8059,8052,train,1,2023-07-20,35.0,8,84.91379310344827,0,0,0,0
1500123,Item 9 Labs Corp.,2013Q2,2015Q1,8060,8053,train,1,2023-07-20,34.0,8,82.75862068965517,0,0,0,0
1500123,Item 9 Labs Corp.,2013Q3,2015Q2,8061,8054,train,1,2023-07-20,33.0,8,83.1896551724138,0,0,0,0
1500123,Item 9 Labs Corp.,2013Q4,2015Q3,8062,8055,train,1,2023-07-20,32.0,8,81.89655172413794,0,0,0,0
1500123,Item 9 Labs Corp.,2014Q1,2015Q4,8063,8056,train,1,2023-07-20,31.0,8,80.60344827586206,0,0,0,0
1500123,Item 9 Labs Corp.,2014Q2,2016Q1,8064,8057,train,1,2023-07-20,30.0,8,79.3103448275862,0,0,0,0
1500123,Item 9 Labs Corp.,2014Q3,2016Q2,8065,8058,train,1,2023-07-20,29.0,8,78.44827586206897,0,0,0,0
1500123,Item 9 Labs Corp.,2018Q4,2020Q3,8082,8075,val,1,2023-07-20,12.0,6,75.43103448275862,0,0,0,0
1500123,Item 9 Labs Corp.,2019Q1,2020Q4,8083,8076,val,1,2023-07-20,11.0,7,80.17241379310344,0,0,0,0
1500123,Item 9 Labs Corp.,2019Q2,2021Q1,8084,8077,val,1,2023-07-20,10.0,8,84.91379310344827,0,0,0,0
1500123,Item 9 Labs Corp.,2019Q3,2021Q2,8085,8078,val,1,2023-07-20,9.0,8,86.20689655172413,0,0,0,0
1500123,Item 9 Labs Corp.,2019Q4,2021Q3,8086,8079,val,1,2023-07-20,8.0,8,88.79310344827587,0,0,0,0
1500123,Item 9 Labs Corp.,2020Q1,2021Q4,8087,8080,val,1,2023-07-20,7.0,8,91.37931034482759,0,0,0,0
1500123,Item 9 Labs Corp.,2020Q2,2022Q1,8088,8081,test,1,2023-07-20,6.0,8,94.39655172413794,0,0,0,0
1500123,Item 9 Labs Corp.,2020Q3,2022Q2,8089,8082,test,1,2023-07-20,5.0,8,96.98275862068965,0,0,0,0
1500123,Item 9 Labs Corp.,2020Q4,2022Q3,8090,8083,test,1,2023-07-20,4.0,8,96.98275862068965,0,0,0,1
1500123,Item 9 Labs Corp.,2021Q1,2022Q4,8091,8084,test,1,2023-07-20,3.0,8,96.98275862068965,0,0,1,1
1500123,Item 9 Labs Corp.,2021Q2,2023Q1,8092,8085,test,1,2023-07-20,2.0,8,96.98275862068965,0,1,1,1
1500123,Item 9 Labs Corp.,2021Q3,2023Q2,8093,8086,test,1,2023-07-20,1.0,8,99.13793103448276,1,1,1,1
1501112,"MIX 1 LIFE, INC.",2014Q2,2016Q1,8064,8057,train,0,,,8,79.74137931034483,0,0,0,0
1501112,"MIX 1 LIFE, INC.",2014Q3,2016Q2,8065,8058,train,0,,,8,81.03448275862068,0,0,0,0
1501134,Invitae Corp,2015Q1,2016Q4,8067,8060,train,1,2024-02-14,29.0,8,78.01724137931035,0,0,0,0
1501134,Invitae Corp,2015Q2,2017Q1,8068,8061,train,1,2024-02-14,28.0,8,81.89655172413794,0,0,0,0
1501134,Invitae Corp,2015Q3,2017Q2,8069,8062,train,1,2024-02-14,27.0,8,85.77586206896551,0,0,0,0
1501134,Invitae Corp,2015Q4,2017Q3,8070,8063,train,1,2024-02-14,26.0,8,86.63793103448276,0,0,0,0
1501134,Invitae Corp,2016Q1,2017Q4,8071,8064,train,1,2024-02-14,25.0,8,87.06896551724138,0,0,0,0
1501134,Invitae Corp,2016Q2,2018Q1,8072,8065,train,1,2024-02-14,24.0,8,87.5,0,0,0,0
1501134,Invitae Corp,2016Q3,2018Q2,8073,8066,train,1,2024-02-14,23.0,8,89.22413793103449,0,0,0,0
1501134,Invitae Corp,2016Q4,2018Q3,8074,8067,train,1,2024-02-14,22.0,8,89.65517241379311,0,0,0,0
1501134,Invitae Corp,2017Q1,2018Q4,8075,8068,train,1,2024-02-14,21.0,8,90.94827586206897,0,0,0,0
1501134,Invitae Corp,2017Q2,2019Q1,8076,8069,train,1,2024-02-14,20.0,8,92.24137931034483,0,0,0,0
1501134,Invitae Corp,2017Q3,2019Q2,8077,8070,train,1,2024-02-14,19.0,8,92.24137931034483,0,0,0,0
1501134,Invitae Corp,2017Q4,2019Q3,8078,8071,train,1,2024-02-14,18.0,8,93.53448275862068,0,0,0,0
1501134,Invitae Corp,2018Q1,2019Q4,8079,8072,train,1,2024-02-14,17.0,8,93.53448275862068,0,0,0,0
1501134,Invitae Corp,2018Q2,2020Q1,8080,8073,val,1,2024-02-14,16.0,8,93.53448275862068,0,0,0,0
1501134,Invitae Corp,2018Q3,2020Q2,8081,8074,val,1,2024-02-14,15.0,8,92.24137931034483,0,0,0,0
1501134,Invitae Corp,2018Q4,2020Q3,8082,8075,val,1,2024-02-14,14.0,8,91.8103448275862,0,0,0,0
1501134,Invitae Corp,2019Q1,2020Q4,8083,8076,val,1,2024-02-14,13.0,8,90.08620689655173,0,0,0,0
1501134,Invitae Corp,2019Q2,2021Q1,8084,8077,val,1,2024-02-14,12.0,8,88.36206896551724,0,0,0,0
1501134,Invitae Corp,2019Q3,2021Q2,8085,8078,val,1,2024-02-14,11.0,8,87.93103448275862,0,0,0,0
1501134,Invitae Corp,2019Q4,2021Q3,8086,8079,val,1,2024-02-14,10.0,8,87.5,0,0,0,0
1501134,Invitae Corp,2020Q1,2021Q4,8087,8080,val,1,2024-02-14,9.0,8,87.06896551724138,0,0,0,0
1501134,Invitae Corp,2020Q2,2022Q1,8088,8081,test,1,2024-02-14,8.0,8,86.63793103448276,0,0,0,0
1501134,Invitae Corp,2020Q3,2022Q2,8089,8082,test,1,2024-02-14,7.0,8,86.20689655172413,0,0,0,0
1501134,Invitae Corp,2020Q4,2022Q3,8090,8083,test,1,2024-02-14,6.0,8,86.20689655172413,0,0,0,0
1501134,Invitae Corp,2021Q1,2022Q4,8091,8084,test,1,2024-02-14,5.0,8,86.20689655172413,0,0,0,0
1501134,Invitae Corp,2021Q2,2023Q1,8092,8085,test,1,2024-02-14,4.0,8,86.20689655172413,0,0,0,1
1501134,Invitae Corp,2021Q3,2023Q2,8093,8086,test,1,2024-02-14,3.0,8,86.20689655172413,0,0,1,1
1501134,Invitae Corp,2021Q4,2023Q3,8094,8087,test,1,2024-02-14,2.0,8,86.20689655172413,0,1,1,1
1501919,SSI Investments II Ltd,2011Q1,2012Q4,8051,8044,train,0,,,7,77.15517241379311,0,0,0,0
1501919,SSI Investments II Ltd,2011Q2,2013Q1,8052,8045,train,0,,,8,84.48275862068965,0,0,0,0
1501919,SSI Investments II Ltd,2011Q3,2013Q2,8053,8046,train,0,,,8,86.20689655172413,0,0,0,0
1501919,SSI Investments II Ltd,2011Q4,2013Q3,8054,8047,train,0,,,8,87.93103448275862,0,0,0,0
1501919,SSI Investments II Ltd,2012Q1,2013Q4,8055,8048,train,0,,,8,88.79310344827587,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2011Q2,2013Q1,8052,8045,train,1,2020-06-23,29.0,8,78.44827586206897,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2011Q3,2013Q2,8053,8046,train,1,2020-06-23,28.0,8,80.17241379310344,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2011Q4,2013Q3,8054,8047,train,1,2020-06-23,27.0,8,81.89655172413794,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2012Q1,2013Q4,8055,8048,train,1,2020-06-23,26.0,8,84.05172413793103,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2012Q2,2014Q1,8056,8049,train,1,2020-06-23,25.0,8,86.20689655172413,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2012Q3,2014Q2,8057,8050,train,1,2020-06-23,24.0,8,87.93103448275862,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2012Q4,2014Q3,8058,8051,train,1,2020-06-23,23.0,8,87.93103448275862,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2013Q1,2014Q4,8059,8052,train,1,2020-06-23,22.0,8,89.65517241379311,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2013Q2,2015Q1,8060,8053,train,1,2020-06-23,21.0,8,91.37931034482759,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2013Q3,2015Q2,8061,8054,train,1,2020-06-23,20.0,8,93.10344827586206,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2013Q4,2015Q3,8062,8055,train,1,2020-06-23,19.0,8,93.10344827586206,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2014Q1,2015Q4,8063,8056,train,1,2020-06-23,18.0,8,91.37931034482759,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2014Q2,2016Q1,8064,8057,train,1,2020-06-23,17.0,8,89.65517241379311,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2014Q3,2016Q2,8065,8058,train,1,2020-06-23,16.0,8,87.93103448275862,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2014Q4,2016Q3,8066,8059,train,1,2020-06-23,15.0,8,87.93103448275862,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2015Q1,2016Q4,8067,8060,train,1,2020-06-23,14.0,8,86.20689655172413,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2015Q2,2017Q1,8068,8061,train,1,2020-06-23,13.0,8,84.48275862068965,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2015Q3,2017Q2,8069,8062,train,1,2020-06-23,12.0,8,82.75862068965517,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2015Q4,2017Q3,8070,8063,train,1,2020-06-23,11.0,8,82.75862068965517,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2016Q1,2017Q4,8071,8064,train,1,2020-06-23,10.0,8,82.75862068965517,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2016Q2,2018Q1,8072,8065,train,1,2020-06-23,9.0,8,82.75862068965517,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2016Q3,2018Q2,8073,8066,train,1,2020-06-23,8.0,8,82.75862068965517,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2016Q4,2018Q3,8074,8067,train,1,2020-06-23,7.0,8,82.75862068965517,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2017Q1,2018Q4,8075,8068,train,1,2020-06-23,6.0,8,82.75862068965517,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2017Q2,2019Q1,8076,8069,train,1,2020-06-23,5.0,8,82.75862068965517,0,0,0,0
1502034,"GNC HOLDINGS, INC.",2017Q3,2019Q2,8077,8070,train,1,2020-06-23,4.0,8,82.75862068965517,0,0,0,1
1502034,"GNC HOLDINGS, INC.",2017Q4,2019Q3,8078,8071,train,1,2020-06-23,3.0,8,82.75862068965517,0,0,1,1
1502034,"GNC HOLDINGS, INC.",2018Q1,2019Q4,8079,8072,train,1,2020-06-23,2.0,8,84.48275862068965,0,1,1,1
1502034,"GNC HOLDINGS, INC.",2018Q2,2020Q1,8080,8073,val,1,2020-06-23,1.0,8,86.20689655172413,1,1,1,1
1504167,"TREX WIND-DOWN, INC.",2016Q1,2017Q4,8071,8064,train,1,2023-11-17,24.0,8,75.0,0,0,0,0
1506439,"SharpSpring, Inc.",2018Q4,2020Q3,8082,8075,val,0,,,8,75.86206896551724,0,0,0,0
1506439,"SharpSpring, Inc.",2019Q1,2020Q4,8083,8076,val,0,,,8,77.58620689655173,0,0,0,0
1506439,"SharpSpring, Inc.",2019Q2,2021Q1,8084,8077,val,0,,,8,79.3103448275862,0,0,0,0
1506439,"SharpSpring, Inc.",2019Q3,2021Q2,8085,8078,val,0,,,8,80.60344827586206,0,0,0,0
1506545,"Aspect Software Parent, Inc.",2013Q4,2015Q3,8062,8055,train,1,2016-03-09,2.0,7,82.32758620689656,0,1,1,1
1506929,"VERDE RESOURCES, INC.",2016Q4,2018Q3,8074,8067,train,0,,,8,77.58620689655173,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2017Q1,2018Q4,8075,8068,train,0,,,8,80.60344827586206,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2017Q2,2019Q1,8076,8069,train,0,,,8,83.1896551724138,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2017Q3,2019Q2,8077,8070,train,0,,,8,86.20689655172413,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2017Q4,2019Q3,8078,8071,train,0,,,8,87.06896551724138,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2018Q1,2019Q4,8079,8072,train,0,,,8,87.5,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2018Q2,2020Q1,8080,8073,val,0,,,8,86.20689655172413,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2018Q3,2020Q2,8081,8074,val,0,,,8,84.48275862068965,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2018Q4,2020Q3,8082,8075,val,0,,,8,82.32758620689656,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2019Q1,2020Q4,8083,8076,val,0,,,8,80.17241379310344,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2019Q2,2021Q1,8084,8077,val,0,,,8,78.44827586206897,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2019Q3,2021Q2,8085,8078,val,0,,,8,76.72413793103449,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2019Q4,2021Q3,8086,8079,val,0,,,8,75.0,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2020Q2,2022Q1,8088,8081,test,0,,,8,75.0,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2020Q3,2022Q2,8089,8082,test,0,,,8,76.72413793103449,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2020Q4,2022Q3,8090,8083,test,0,,,8,78.44827586206897,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2021Q1,2022Q4,8091,8084,test,0,,,8,80.17241379310344,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2021Q2,2023Q1,8092,8085,test,0,,,8,81.89655172413794,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2021Q3,2023Q2,8093,8086,test,0,,,8,83.1896551724138,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2021Q4,2023Q3,8094,8087,test,0,,,8,84.48275862068965,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2022Q1,2023Q4,8095,8088,test,0,,,8,85.34482758620689,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2022Q2,2024Q1,8096,8089,test,0,,,8,84.91379310344827,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2022Q3,2024Q2,8097,8090,test,0,,,8,84.48275862068965,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2022Q4,2024Q3,8098,8091,test,0,,,8,84.05172413793103,0,0,0,0
1506929,"VERDE RESOURCES, INC.",2023Q1,2024Q4,8099,8092,test,0,,,8,83.62068965517241,0,0,0,0
1507571,American Petroleum Tankers Parent LLC,2010Q4,2012Q3,8050,8043,train,0,,,7,75.43103448275862,0,0,0,0
1507571,American Petroleum Tankers Parent LLC,2011Q1,2012Q4,8051,8044,train,0,,,7,76.72413793103449,0,0,0,0
1508677,Colt Defense LLC,2010Q4,2012Q3,8050,8043,train,1,2015-06-15,11.0,7,82.75862068965517,0,0,0,0
1508677,Colt Defense LLC,2011Q1,2012Q4,8051,8044,train,1,2015-06-15,10.0,7,84.48275862068965,0,0,0,0
1508677,Colt Defense LLC,2011Q2,2013Q1,8052,8045,train,1,2015-06-15,9.0,8,86.20689655172413,0,0,0,0
1508677,Colt Defense LLC,2011Q3,2013Q2,8053,8046,train,1,2015-06-15,8.0,8,87.93103448275862,0,0,0,0
1508677,Colt Defense LLC,2011Q4,2013Q3,8054,8047,train,1,2015-06-15,7.0,8,90.94827586206897,0,0,0,0
